Weight, Velocity, Chord Length, Wing Span, Lift Coefficient, Drag Coefficient
11000, 175.0, 5.25, 35.0, 4.6853, 1.7361
11000, 175.0, 5.25, 40.0, 4.0996, 1.2504
11000, 175.0, 5.25, 45.0, 3.6441, 0.9477
11000, 175.0, 5.25, 50.0, 3.2797, 0.7475
11000, 175.0, 5.50, 20.0, 7.8266, 7.4140
11000, 175.0, 5.50, 25.0, 6.2613, 4.0009
11000, 175.0, 5.50, 30.0, 5.2177, 2.4603
11000, 175.0, 5.50, 35.0, 4.4723, 1.6572
11000, 175.0, 5.50, 40.0, 3.9133, 1.1936
11000, 175.0, 5.50, 45.0, 3.4785, 0.9046
11000, 175.0, 5.50, 50.0, 3.1306, 0.7136
11000, 175.0, 5.75, 20.0, 7.4863, 7.0917
11000, 175.0, 5.75, 25.0, 5.9890, 3.8269
11000, 175.0, 5.75, 30.0, 4.9909, 2.3533
11000, 175.0, 5.75, 35.0, 4.2779, 1.5851
11000, 175.0, 5.75, 40.0, 3.7431, 1.1417
11000, 175.0, 5.75, 45.0, 3.3272, 0.8653
11000, 175.0, 5.75, 50.0, 2.9945, 0.6825
11000, 175.0, 6.00, 20.0, 7.1744, 6.7962
11000, 175.0, 6.00, 25.0, 5.7395, 3.6675
11000, 175.0, 6.00, 30.0, 4.7829, 2.2552
11000, 175.0, 6.00, 35.0, 4.0996, 1.5191
11000, 175.0, 6.00, 40.0, 3.5872, 1.0941
11000, 175.0, 6.00, 45.0, 3.1886, 0.8293
11000, 175.0, 6.00, 50.0, 2.8697, 0.6541
11000, 200.0, 4.00, 20.0, 8.2393, 6.1512
11000, 200.0, 4.00, 25.0, 6.5914, 3.3652
11000, 200.0, 4.00, 30.0, 5.4929, 2.1000
11000, 200.0, 4.00, 35.0, 4.7082, 1.4360
11000, 200.0, 4.00, 40.0, 4.1197, 1.0498
11000, 200.0, 4.00, 45.0, 3.6619, 0.8072
11000, 200.0, 4.00, 50.0, 3.2957, 0.6454
11000, 200.0, 4.25, 20.0, 7.7546, 5.7894
11000, 200.0, 4.25, 25.0, 6.2037, 3.1672
11000, 200.0, 4.25, 30.0, 5.1698, 1.9765
11000, 200.0, 4.25, 35.0, 4.4312, 1.3515
11000, 200.0, 4.25, 40.0, 3.8773, 0.9880
11000, 200.0, 4.25, 45.0, 3.4465, 0.7597
11000, 200.0, 4.25, 50.0, 3.1019, 0.6074
11000, 200.0, 4.50, 20.0, 7.3238, 5.4678
11000, 200.0, 4.50, 25.0, 5.8591, 2.9912
11000, 200.0, 4.50, 30.0, 4.8826, 1.8667
11000, 200.0, 4.50, 35.0, 4.1850, 1.2765
11000, 200.0, 4.50, 40.0, 3.6619, 0.9331
11000, 200.0, 4.50, 45.0, 3.2550, 0.7175
11000, 200.0, 4.50, 50.0, 2.9295, 0.5736
11000, 200.0, 4.75, 20.0, 6.9384, 5.1800
11000, 200.0, 4.75, 25.0, 5.5507, 2.8338
11000, 200.0, 4.75, 30.0, 4.6256, 1.7684
11000, 200.0, 4.75, 35.0, 3.9648, 1.2093
11000, 200.0, 4.75, 40.0, 3.4692, 0.8840
11000, 200.0, 4.75, 45.0, 3.0837, 0.6797
11000, 200.0, 4.75, 50.0, 2.7753, 0.5435
11000, 200.0, 5.00, 20.0, 6.5914, 4.9210
11000, 200.0, 5.00, 25.0, 5.2732, 2.6921
11000, 200.0, 5.00, 30.0, 4.3943, 1.6800
11000, 200.0, 5.00, 35.0, 3.7665, 1.1488
11000, 200.0, 5.00, 40.0, 3.2957, 0.8398
11000, 200.0, 5.00, 45.0, 2.9295, 0.6457
11000, 200.0, 5.00, 50.0, 2.6366, 0.5163
11000, 200.0, 5.25, 20.0, 6.2776, 4.6867
11000, 200.0, 5.25, 25.0, 5.0221, 2.5639
11000, 200.0, 5.25, 30.0, 4.1850, 1.6000
11000, 200.0, 5.25, 35.0, 3.5872, 1.0941
11000, 200.0, 5.25, 40.0, 3.1388, 0.7998
11000, 200.0, 5.25, 45.0, 2.7900, 0.6150
11000, 200.0, 5.25, 50.0, 2.5110, 0.4917
11000, 200.0, 5.50, 20.0, 5.9922, 4.4736
11000, 200.0, 5.50, 25.0, 4.7938, 2.4474
11000, 200.0, 5.50, 30.0, 3.9948, 1.5273
11000, 200.0, 5.50, 35.0, 3.4241, 1.0444
11000, 200.0, 5.50, 40.0, 2.9961, 0.7635
11000, 200.0, 5.50, 45.0, 2.6632, 0.5870
11000, 200.0, 5.50, 50.0, 2.3969, 0.4693
11000, 200.0, 5.75, 20.0, 5.7317, 4.2791
11000, 200.0, 5.75, 25.0, 4.5854, 2.3410
11000, 200.0, 5.75, 30.0, 3.8211, 1.4609
11000, 200.0, 5.75, 35.0, 3.2753, 0.9990
11000, 200.0, 5.75, 40.0, 2.8658, 0.7303
11000, 200.0, 5.75, 45.0, 2.5474, 0.5615
11000, 200.0, 5.75, 50.0, 2.2927, 0.4489
11000, 200.0, 6.00, 20.0, 5.4929, 4.1008
11000, 200.0, 6.00, 25.0, 4.3943, 2.2434
11000, 200.0, 6.00, 30.0, 3.6619, 1.4000
11000, 200.0, 6.00, 35.0, 3.1388, 0.9573
11000, 200.0, 6.00, 40.0, 2.7464, 0.6999
11000, 200.0, 6.00, 45.0, 2.4413, 0.5381
11000, 200.0, 6.00, 50.0, 2.1971, 0.4302
11000, 225.0, 4.00, 20.0, 6.5101, 3.9644
11000, 225.0, 4.00, 25.0, 5.2081, 2.2002
11000, 225.0, 4.00, 30.0, 4.3400, 1.3938
11000, 225.0, 4.00, 35.0, 3.7200, 0.9675
11000, 225.0, 4.00, 40.0, 3.2550, 0.7175
11000, 225.0, 4.00, 45.0, 2.8934, 0.5591
11000, 225.0, 4.00, 50.0, 2.6040, 0.4526
11000, 225.0, 4.25, 20.0, 6.1271, 3.7312
11000, 225.0, 4.25, 25.0, 4.9017, 2.0708
11000, 225.0, 4.25, 30.0, 4.0847, 1.3118
11000, 225.0, 4.25, 35.0, 3.5012, 0.9106
11000, 225.0, 4.25, 40.0, 3.0636, 0.6753
11000, 225.0, 4.25, 45.0, 2.7232, 0.5262
11000, 225.0, 4.25, 50.0, 2.4508, 0.4260
11000, 225.0, 4.50, 20.0, 5.7867, 3.5239
11000, 225.0, 4.50, 25.0, 4.6294, 1.9557
11000, 225.0, 4.50, 30.0, 3.8578, 1.2390
11000, 225.0, 4.50, 35.0, 3.3067, 0.8600
11000, 225.0, 4.50, 40.0, 2.8934, 0.6378
11000, 225.0, 4.50, 45.0, 2.5719, 0.4970
11000, 225.0, 4.50, 50.0, 2.3147, 0.4023
11000, 225.0, 4.75, 20.0, 5.4822, 3.3384
11000, 225.0, 4.75, 25.0, 4.3857, 1.8528
11000, 225.0, 4.75, 30.0, 3.6548, 1.1738
11000, 225.0, 4.75, 35.0, 3.1327, 0.8147
11000, 225.0, 4.75, 40.0, 2.7411, 0.6042
11000, 225.0, 4.75, 45.0, 2.4365, 0.4708
11000, 225.0, 4.75, 50.0, 2.1929, 0.3811
11000, 225.0, 5.00, 20.0, 5.2081, 3.1715
11000, 225.0, 5.00, 25.0, 4.1664, 1.7602
11000, 225.0, 5.00, 30.0, 3.4720, 1.1151
11000, 225.0, 5.00, 35.0, 2.9760, 0.7740
11000, 225.0, 5.00, 40.0, 2.6040, 0.5740
11000, 225.0, 5.00, 45.0, 2.3147, 0.4473
11000, 225.0, 5.00, 50.0, 2.0832, 0.3621
11000, 225.0, 5.25, 20.0, 4.9601, 3.0205
11000, 225.0, 5.25, 25.0, 3.9680, 1.6764
11000, 225.0, 5.25, 30.0, 3.3067, 1.0620
11000, 225.0, 5.25, 35.0, 2.8343, 0.7371
11000, 225.0, 5.25, 40.0, 2.4800, 0.5467
11000, 225.0, 5.25, 45.0, 2.2045, 0.4260
11000, 225.0, 5.25, 50.0, 1.9840, 0.3448
11000, 225.0, 5.50, 20.0, 4.7346, 2.8832
11000, 225.0, 5.50, 25.0, 3.7877, 1.6002
11000, 225.0, 5.50, 30.0, 3.1564, 1.0137
11000, 225.0, 5.50, 35.0, 2.7055, 0.7036
11000, 225.0, 5.50, 40.0, 2.3673, 0.5218
11000, 225.0, 5.50, 45.0, 2.1043, 0.4066
11000, 225.0, 5.50, 50.0, 1.8938, 0.3291
11000, 225.0, 5.75, 20.0, 4.5287, 2.7578
11000, 225.0, 5.75, 25.0, 3.6230, 1.5306
11000, 225.0, 5.75, 30.0, 3.0192, 0.9696
11000, 225.0, 5.75, 35.0, 2.5879, 0.6730
11000, 225.0, 5.75, 40.0, 2.2644, 0.4991
11000, 225.0, 5.75, 45.0, 2.0128, 0.3890
11000, 225.0, 5.75, 50.0, 1.8115, 0.3148
11000, 225.0, 6.00, 20.0, 4.3400, 2.6429
11000, 225.0, 6.00, 25.0, 3.4720, 1.4668
11000, 225.0, 6.00, 30.0, 2.8934, 0.9292
11000, 225.0, 6.00, 35.0, 2.4800, 0.6450
11000, 225.0, 6.00, 40.0, 2.1700, 0.4783
11000, 225.0, 6.00, 45.0, 1.9289, 0.3727
11000, 225.0, 6.00, 50.0, 1.7360, 0.3017
11000, 250.0, 4.00, 20.0, 5.2732, 2.6921
11000, 250.0, 4.00, 25.0, 4.2185, 1.5164
11000, 250.0, 4.00, 30.0, 3.5154, 0.9752
11000, 250.0, 4.00, 35.0, 3.0132, 0.6868
11000, 250.0, 4.00, 40.0, 2.6366, 0.5163
11000, 250.0, 4.00, 45.0, 2.3436, 0.4073
11000, 250.0, 4.00, 50.0, 2.1093, 0.3334
11000, 250.0, 4.25, 20.0, 4.9630, 2.5338
11000, 250.0, 4.25, 25.0, 3.9704, 1.4272
11000, 250.0, 4.25, 30.0, 3.3086, 0.9178
11000, 250.0, 4.25, 35.0, 2.8360, 0.6464
11000, 250.0, 4.25, 40.0, 2.4815, 0.4859
11000, 250.0, 4.25, 45.0, 2.2058, 0.3834
11000, 250.0, 4.25, 50.0, 1.9852, 0.3138
11000, 250.0, 4.50, 20.0, 4.6872, 2.3930
11000, 250.0, 4.50, 25.0, 3.7498, 1.3479
11000, 250.0, 4.50, 30.0, 3.1248, 0.8669
11000, 250.0, 4.50, 35.0, 2.6784, 0.6105
11000, 250.0, 4.50, 40.0, 2.3436, 0.4589
11000, 250.0, 4.50, 45.0, 2.0832, 0.3621
11000, 250.0, 4.50, 50.0, 1.8749, 0.2963
11000, 250.0, 4.75, 20.0, 4.4406, 2.2671
11000, 250.0, 4.75, 25.0, 3.5524, 1.2770
11000, 250.0, 4.75, 30.0, 2.9604, 0.8212
11000, 250.0, 4.75, 35.0, 2.5375, 0.5784
11000, 250.0, 4.75, 40.0, 2.2203, 0.4348
11000, 250.0, 4.75, 45.0, 1.9736, 0.3430
11000, 250.0, 4.75, 50.0, 1.7762, 0.2807
11000, 250.0, 5.00, 20.0, 4.2185, 2.1537
11000, 250.0, 5.00, 25.0, 3.3748, 1.2131
11000, 250.0, 5.00, 30.0, 2.8123, 0.7802
11000, 250.0, 5.00, 35.0, 2.4106, 0.5494
11000, 250.0, 5.00, 40.0, 2.1093, 0.4130
11000, 250.0, 5.00, 45.0, 1.8749, 0.3259
11000, 250.0, 5.00, 50.0, 1.6874, 0.2667
11000, 250.0, 5.25, 20.0, 4.0176, 2.0511
11000, 250.0, 5.25, 25.0, 3.2141, 1.1554
11000, 250.0, 5.25, 30.0, 2.6784, 0.7430
11000, 250.0, 5.25, 35.0, 2.2958, 0.5233
11000, 250.0, 5.25, 40.0, 2.0088, 0.3934
11000, 250.0, 5.25, 45.0, 1.7856, 0.3103
11000, 250.0, 5.25, 50.0, 1.6071, 0.2540
11000, 250.0, 5.50, 20.0, 3.8350, 1.9579
11000, 250.0, 5.50, 25.0, 3.0680, 1.1029
11000, 250.0, 5.50, 30.0, 2.5567, 0.7092
11000, 250.0, 5.50, 35.0, 2.1914, 0.4995
11000, 250.0, 5.50, 40.0, 1.9175, 0.3755
11000, 250.0, 5.50, 45.0, 1.7045, 0.2962
11000, 250.0, 5.50, 50.0, 1.5340, 0.2424
11000, 250.0, 5.75, 20.0, 3.6683, 1.8728
11000, 250.0, 5.75, 25.0, 2.9346, 1.0549
11000, 250.0, 5.75, 30.0, 2.4455, 0.6784
11000, 250.0, 5.75, 35.0, 2.0962, 0.4778
11000, 250.0, 5.75, 40.0, 1.8341, 0.3592
11000, 250.0, 5.75, 45.0, 1.6303, 0.2834
11000, 250.0, 5.75, 50.0, 1.4673, 0.2319
11000, 250.0, 6.00, 20.0, 3.5154, 1.7947
11000, 250.0, 6.00, 25.0, 2.8123, 1.0110
11000, 250.0, 6.00, 30.0, 2.3436, 0.6501
11000, 250.0, 6.00, 35.0, 2.0088, 0.4579
11000, 250.0, 6.00, 40.0, 1.7577, 0.3442
11000, 250.0, 6.00, 45.0, 1.5624, 0.2715
11000, 250.0, 6.00, 50.0, 1.4062, 0.2222
11500, 100.0, 4.00, 20.0, 34.4553, 97.4678
11500, 100.0, 4.00, 25.0, 27.5642, 50.7664
11500, 100.0, 4.00, 30.0, 22.9702, 29.9890
11500, 100.0, 4.00, 35.0, 19.6887, 19.3394
11500, 100.0, 4.00, 40.0, 17.2276, 13.3070
11500, 100.0, 4.00, 45.0, 15.3135, 9.6254
11500, 100.0, 4.00, 50.0, 13.7821, 7.2446
11500, 100.0, 4.25, 20.0, 32.4285, 91.7344
11500, 100.0, 4.25, 25.0, 25.9428, 47.7801
11500, 100.0, 4.25, 30.0, 21.6190, 28.2250
11500, 100.0, 4.25, 35.0, 18.5306, 18.2018
11500, 100.0, 4.25, 40.0, 16.2142, 12.5242
11500, 100.0, 4.25, 45.0, 14.4127, 9.0592
11500, 100.0, 4.25, 50.0, 12.9714, 6.8185
11500, 100.0, 4.50, 20.0, 30.6269, 86.6380
11500, 100.0, 4.50, 25.0, 24.5015, 45.1257
11500, 100.0, 4.50, 30.0, 20.4179, 26.6569
11500, 100.0, 4.50, 35.0, 17.5011, 17.1906
11500, 100.0, 4.50, 40.0, 15.3135, 11.8285
11500, 100.0, 4.50, 45.0, 13.6120, 8.5559
11500, 100.0, 4.50, 50.0, 12.2508, 6.4397
11500, 100.0, 4.75, 20.0, 29.0150, 82.0781
11500, 100.0, 4.75, 25.0, 23.2120, 42.7506
11500, 100.0, 4.75, 30.0, 19.3433, 25.2539
11500, 100.0, 4.75, 35.0, 16.5800, 16.2858
11500, 100.0, 4.75, 40.0, 14.5075, 11.2059
11500, 100.0, 4.75, 45.0, 12.8955, 8.1056
11500, 100.0, 4.75, 50.0, 11.6060, 6.1007
11500, 100.0, 5.00, 20.0, 27.5642, 77.9742
11500, 100.0, 5.00, 25.0, 22.0514, 40.6131
11500, 100.0, 5.00, 30.0, 18.3761, 23.9912
11500, 100.0, 5.00, 35.0, 15.7510, 15.4715
11500, 100.0, 5.00, 40.0, 13.7821, 10.6456
11500, 100.0, 5.00, 45.0, 12.2508, 7.7003
11500, 100.0, 5.00, 50.0, 11.0257, 5.7957
11500, 100.0, 5.25, 20.0, 26.2516, 74.2612
11500, 100.0, 5.25, 25.0, 21.0013, 38.6791
11500, 100.0, 5.25, 30.0, 17.5011, 22.8488
11500, 100.0, 5.25, 35.0, 15.0009, 14.7348
11500, 100.0, 5.25, 40.0, 13.1258, 10.1387
11500, 100.0, 5.25, 45.0, 11.6674, 7.3336
11500, 100.0, 5.25, 50.0, 10.5007, 5.5197
11500, 100.0, 5.50, 20.0, 25.0584, 70.8857
11500, 100.0, 5.50, 25.0, 20.0467, 36.9210
11500, 100.0, 5.50, 30.0, 16.7056, 21.8102
11500, 100.0, 5.50, 35.0, 14.3191, 14.0650
11500, 100.0, 5.50, 40.0, 12.5292, 9.6778
11500, 100.0, 5.50, 45.0, 11.1371, 7.0003
11500, 100.0, 5.50, 50.0, 10.0234, 5.2688
11500, 100.0, 5.75, 20.0, 23.9689, 67.8037
11500, 100.0, 5.75, 25.0, 19.1751, 35.3157
11500, 100.0, 5.75, 30.0, 15.9793, 20.8619
11500, 100.0, 5.75, 35.0, 13.6965, 13.4535
11500, 100.0, 5.75, 40.0, 11.9844, 9.2571
11500, 100.0, 5.75, 45.0, 10.6528, 6.6959
11500, 100.0, 5.75, 50.0, 9.5876, 5.0397
11500, 100.0, 6.00, 20.0, 22.9702, 64.9785
11500, 100.0, 6.00, 25.0, 18.3761, 33.8443
11500, 100.0, 6.00, 30.0, 15.3135, 19.9927
11500, 100.0, 6.00, 35.0, 13.1258, 12.8930
11500, 100.0, 6.00, 40.0, 11.4851, 8.8713
11500, 100.0, 6.00, 45.0, 10.2090, 6.4169
11500, 100.0, 6.00, 50.0, 9.1881, 4.8298
11500, 125.0, 4.00, 20.0, 22.0514, 40.6131
11500, 125.0, 4.00, 25.0, 17.6411, 21.3462
11500, 125.0, 4.00, 30.0, 14.7009, 12.7437
11500, 125.0, 4.00, 35.0, 12.6008, 8.3159
11500, 125.0, 4.00, 40.0, 11.0257, 5.7957
11500, 125.0, 4.00, 45.0, 9.8006, 4.2494
11500, 125.0, 4.00, 50.0, 8.8206, 3.2435
11500, 125.0, 4.25, 20.0, 20.7542, 38.2241
11500, 125.0, 4.25, 25.0, 16.6034, 20.0905
11500, 125.0, 4.25, 30.0, 13.8362, 11.9941
11500, 125.0, 4.25, 35.0, 11.8596, 7.8267
11500, 125.0, 4.25, 40.0, 10.3771, 5.4548
11500, 125.0, 4.25, 45.0, 9.2241, 3.9994
11500, 125.0, 4.25, 50.0, 8.3017, 3.0527
11500, 125.0, 4.50, 20.0, 19.6012, 36.1005
11500, 125.0, 4.50, 25.0, 15.6810, 18.9744
11500, 125.0, 4.50, 30.0, 13.0675, 11.3277
11500, 125.0, 4.50, 35.0, 11.2007, 7.3919
11500, 125.0, 4.50, 40.0, 9.8006, 5.1517
11500, 125.0, 4.50, 45.0, 8.7117, 3.7772
11500, 125.0, 4.50, 50.0, 7.8405, 2.8831
11500, 125.0, 4.75, 20.0, 18.5696, 34.2005
11500, 125.0, 4.75, 25.0, 14.8557, 17.9757
11500, 125.0, 4.75, 30.0, 12.3797, 10.7315
11500, 125.0, 4.75, 35.0, 10.6112, 7.0029
11500, 125.0, 4.75, 40.0, 9.2848, 4.8806
11500, 125.0, 4.75, 45.0, 8.2531, 3.5784
11500, 125.0, 4.75, 50.0, 7.4278, 2.7314
11500, 125.0, 5.00, 20.0, 17.6411, 32.4905
11500, 125.0, 5.00, 25.0, 14.1129, 17.0769
11500, 125.0, 5.00, 30.0, 11.7607, 10.1950
11500, 125.0, 5.00, 35.0, 10.0806, 6.6527
11500, 125.0, 5.00, 40.0, 8.8206, 4.6366
11500, 125.0, 5.00, 45.0, 7.8405, 3.3995
11500, 125.0, 5.00, 50.0, 7.0564, 2.5948
11500, 125.0, 5.25, 20.0, 16.8010, 30.9433
11500, 125.0, 5.25, 25.0, 13.4408, 16.2637
11500, 125.0, 5.25, 30.0, 11.2007, 9.7095
11500, 125.0, 5.25, 35.0, 9.6006, 6.3359
11500, 125.0, 5.25, 40.0, 8.4005, 4.4158
11500, 125.0, 5.25, 45.0, 7.4671, 3.2376
11500, 125.0, 5.25, 50.0, 6.7204, 2.4713
11500, 125.0, 5.50, 20.0, 16.0374, 29.5368
11500, 125.0, 5.50, 25.0, 12.8299, 15.5245
11500, 125.0, 5.50, 30.0, 10.6916, 9.2681
11500, 125.0, 5.50, 35.0, 9.1642, 6.0479
11500, 125.0, 5.50, 40.0, 8.0187, 4.2151
11500, 125.0, 5.50, 45.0, 7.1277, 3.0905
11500, 125.0, 5.50, 50.0, 6.4149, 2.3589
11500, 125.0, 5.75, 20.0, 15.3401, 28.2526
11500, 125.0, 5.75, 25.0, 12.2721, 14.8495
11500, 125.0, 5.75, 30.0, 10.2267, 8.8652
11500, 125.0, 5.75, 35.0, 8.7658, 5.7850
11500, 125.0, 5.75, 40.0, 7.6700, 4.0318
11500, 125.0, 5.75, 45.0, 6.8178, 2.9561
11500, 125.0, 5.75, 50.0, 6.1360, 2.2564
11500, 125.0, 6.00, 20.0, 14.7009, 27.0754
11500, 125.0, 6.00, 25.0, 11.7607, 14.2308
11500, 125.0, 6.00, 30.0, 9.8006, 8.4958
11500, 125.0, 6.00, 35.0, 8.4005, 5.5439
11500, 125.0, 6.00, 40.0, 7.3505, 3.8638
11500, 125.0, 6.00, 45.0, 6.5337, 2.8329
11500, 125.0, 6.00, 50.0, 5.8804, 2.1623
11500, 150.0, 4.00, 20.0, 15.3135, 19.9927
11500, 150.0, 4.00, 25.0, 12.2508, 10.6198
11500, 150.0, 4.00, 30.0, 10.2090, 6.4169
11500, 150.0, 4.00, 35.0, 8.7505, 4.2429
11500, 150.0, 4.00, 40.0, 7.6567, 2.9984
11500, 150.0, 4.00, 45.0, 6.8060, 2.2301
11500, 150.0, 4.00, 50.0, 6.1254, 1.7270
11500, 150.0, 4.25, 20.0, 14.4127, 18.8166
11500, 150.0, 4.25, 25.0, 11.5301, 9.9951
11500, 150.0, 4.25, 30.0, 9.6084, 6.0395
11500, 150.0, 4.25, 35.0, 8.2358, 3.9933
11500, 150.0, 4.25, 40.0, 7.2063, 2.8221
11500, 150.0, 4.25, 45.0, 6.4056, 2.0989
11500, 150.0, 4.25, 50.0, 5.7651, 1.6254
11500, 150.0, 4.50, 20.0, 13.6120, 17.7713
11500, 150.0, 4.50, 25.0, 10.8896, 9.4398
11500, 150.0, 4.50, 30.0, 9.0746, 5.7039
11500, 150.0, 4.50, 35.0, 7.7783, 3.7714
11500, 150.0, 4.50, 40.0, 6.8060, 2.6653
11500, 150.0, 4.50, 45.0, 6.0498, 1.9823
11500, 150.0, 4.50, 50.0, 5.4448, 1.5351
11500, 150.0, 4.75, 20.0, 12.8955, 16.8359
11500, 150.0, 4.75, 25.0, 10.3164, 8.9429
11500, 150.0, 4.75, 30.0, 8.5970, 5.4037
11500, 150.0, 4.75, 35.0, 7.3689, 3.5729
11500, 150.0, 4.75, 40.0, 6.4478, 2.5250
11500, 150.0, 4.75, 45.0, 5.7314, 1.8780
11500, 150.0, 4.75, 50.0, 5.1582, 1.4543
11500, 150.0, 5.00, 20.0, 12.2508, 15.9941
11500, 150.0, 5.00, 25.0, 9.8006, 8.4958
11500, 150.0, 5.00, 30.0, 8.1672, 5.1336
11500, 150.0, 5.00, 35.0, 7.0004, 3.3943
11500, 150.0, 5.00, 40.0, 6.1254, 2.3987
11500, 150.0, 5.00, 45.0, 5.4448, 1.7841
11500, 150.0, 5.00, 50.0, 4.9003, 1.3816
11500, 150.0, 5.25, 20.0, 11.6674, 15.2325
11500, 150.0, 5.25, 25.0, 9.3339, 8.0912
11500, 150.0, 5.25, 30.0, 7.7783, 4.8891
11500, 150.0, 5.25, 35.0, 6.6671, 3.2327
11500, 150.0, 5.25, 40.0, 5.8337, 2.2845
11500, 150.0, 5.25, 45.0, 5.1855, 1.6991
11500, 150.0, 5.25, 50.0, 4.6670, 1.3158
11500, 150.0, 5.50, 20.0, 11.1371, 14.5401
11500, 150.0, 5.50, 25.0, 8.9096, 7.7235
11500, 150.0, 5.50, 30.0, 7.4247, 4.6669
11500, 150.0, 5.50, 35.0, 6.3640, 3.0857
11500, 150.0, 5.50, 40.0, 5.5685, 2.1807
11500, 150.0, 5.50, 45.0, 4.9498, 1.6219
11500, 150.0, 5.50, 50.0, 4.4548, 1.2560
11500, 150.0, 5.75, 20.0, 10.6528, 13.9079
11500, 150.0, 5.75, 25.0, 8.5223, 7.3877
11500, 150.0, 5.75, 30.0, 7.1019, 4.4640
11500, 150.0, 5.75, 35.0, 6.0873, 2.9516
11500, 150.0, 5.75, 40.0, 5.3264, 2.0859
11500, 150.0, 5.75, 45.0, 4.7346, 1.5514
11500, 150.0, 5.75, 50.0, 4.2611, 1.2014
11500, 150.0, 6.00, 20.0, 10.2090, 13.3284
11500, 150.0, 6.00, 25.0, 8.1672, 7.0798
11500, 150.0, 6.00, 30.0, 6.8060, 4.2780
11500, 150.0, 6.00, 35.0, 5.8337, 2.8286
11500, 150.0, 6.00, 40.0, 5.1045, 1.9990
11500, 150.0, 6.00, 45.0, 4.5373, 1.4867
11500, 150.0, 6.00, 50.0, 4.0836, 1.1513
11500, 175.0, 4.00, 20.0, 11.2507, 11.0511
11500, 175.0, 4.00, 25.0, 9.0006, 5.9399
11500, 175.0, 4.00, 30.0, 7.5005, 3.6367
11500, 175.0, 4.00, 35.0, 6.4290, 2.4385
11500, 175.0, 4.00, 40.0, 5.6254, 1.7483
11500, 175.0, 4.00, 45.0, 5.0003, 1.3191
11500, 175.0, 4.00, 50.0, 4.5003, 1.0360
11500, 175.0, 4.25, 20.0, 10.5889, 10.4010
11500, 175.0, 4.25, 25.0, 8.4711, 5.5905
11500, 175.0, 4.25, 30.0, 7.0593, 3.4228
11500, 175.0, 4.25, 35.0, 6.0508, 2.2951
11500, 175.0, 4.25, 40.0, 5.2944, 1.6454
11500, 175.0, 4.25, 45.0, 4.7062, 1.2415
11500, 175.0, 4.25, 50.0, 4.2356, 0.9750
11500, 175.0, 4.50, 20.0, 10.0006, 9.8232
11500, 175.0, 4.50, 25.0, 8.0005, 5.2799
11500, 175.0, 4.50, 30.0, 6.6671, 3.2327
11500, 175.0, 4.50, 35.0, 5.7146, 2.1676
11500, 175.0, 4.50, 40.0, 5.0003, 1.5540
11500, 175.0, 4.50, 45.0, 4.4447, 1.1725
11500, 175.0, 4.50, 50.0, 4.0002, 0.9209
11500, 175.0, 4.75, 20.0, 9.4743, 9.3062
11500, 175.0, 4.75, 25.0, 7.5794, 5.0020
11500, 175.0, 4.75, 30.0, 6.3162, 3.0625
11500, 175.0, 4.75, 35.0, 5.4139, 2.0535
11500, 175.0, 4.75, 40.0, 4.7371, 1.4722
11500, 175.0, 4.75, 45.0, 4.2108, 1.1108
11500, 175.0, 4.75, 50.0, 3.7897, 0.8724
11500, 175.0, 5.00, 20.0, 9.0006, 8.8409
11500, 175.0, 5.00, 25.0, 7.2004, 4.7519
11500, 175.0, 5.00, 30.0, 6.0004, 2.9094
11500, 175.0, 5.00, 35.0, 5.1432, 1.9508
11500, 175.0, 5.00, 40.0, 4.5003, 1.3986
11500, 175.0, 5.00, 45.0, 4.0002, 1.0553
11500, 175.0, 5.00, 50.0, 3.6002, 0.8288
11500, 175.0, 5.25, 20.0, 8.5720, 8.4199
11500, 175.0, 5.25, 25.0, 6.8576, 4.5257
11500, 175.0, 5.25, 30.0, 5.7146, 2.7709
11500, 175.0, 5.25, 35.0, 4.8983, 1.8579
11500, 175.0, 5.25, 40.0, 4.2860, 1.3320
11500, 175.0, 5.25, 45.0, 3.8098, 1.0050
11500, 175.0, 5.25, 50.0, 3.4288, 0.7893
11500, 175.0, 5.50, 20.0, 8.1823, 8.0372
11500, 175.0, 5.50, 25.0, 6.5459, 4.3199
11500, 175.0, 5.50, 30.0, 5.4549, 2.6449
11500, 175.0, 5.50, 35.0, 4.6756, 1.7735
11500, 175.0, 5.50, 40.0, 4.0912, 1.2715
11500, 175.0, 5.50, 45.0, 3.6366, 0.9594
11500, 175.0, 5.50, 50.0, 3.2729, 0.7534
11500, 175.0, 5.75, 20.0, 7.8266, 7.6877
11500, 175.0, 5.75, 25.0, 6.2613, 4.1321
11500, 175.0, 5.75, 30.0, 5.2177, 2.5299
11500, 175.0, 5.75, 35.0, 4.4723, 1.6964
11500, 175.0, 5.75, 40.0, 3.9133, 1.2162
11500, 175.0, 5.75, 45.0, 3.4785, 0.9176
11500, 175.0, 5.75, 50.0, 3.1306, 0.7207
11500, 175.0, 6.00, 20.0, 7.5005, 7.3674
11500, 175.0, 6.00, 25.0, 6.0004, 3.9599
11500, 175.0, 6.00, 30.0, 5.0003, 2.4245
11500, 175.0, 6.00, 35.0, 4.2860, 1.6257
11500, 175.0, 6.00, 40.0, 3.7502, 1.1655
11500, 175.0, 6.00, 45.0, 3.3335, 0.8794
